"store","websites","attribute_set","type","category_ids","sku","has_options","name","meta_title","meta_description","image","small_image","thumbnail","url_key","url_path","country_of_manufacture","gift_message_available","price","special_price","weight","msrp","gift_wrapping_price","is_recurring","visibility","description","short_description","meta_keyword","custom_layout_update","special_from_date","special_to_date","news_from_date","news_to_date","custom_design_from","custom_design_to","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","page_layout","options_container","msrp_enabled","msrp_display_actual_price_type","gift_wrapping_available","parcelas","status","tax_class_id","custom_design","image_label","small_image_label","thumbnail_label","volume_comprimento","volume_altura","volume_largura"
"admin","base","Default","simple","2,190,327",10014,0,"Recarga de Gás Carbônico 1 KG - (AMPOLA AQUÁRIO) - 10014",,,"/e/n/10014.jpg","/e/n/10014.jpg","/e/n/10014.jpg","produto-118","produto-118.html",,"Não","30.0000","20.0000","1.0000",,,"Não","Catálogo, Busca","<strong>""ATENÇÃO - PARA QUANTIDADES ACIMA DE 10 PÇS, SERVIÇO COM PREÇOS ESPECIAIS - FAVOR CONTATAR LOJA FÍSICA ANTES DE FINALIZAR A COMPRA"" </strong>

Não esta incluso - troca de peças, personalização dos equipamentos e manutenções a mais que se fizerem necessárias durante o processo, caso seja necessário, serão informadas posteriormente por nossos atendentes e negociadas. 

Na Aerotex Extintores, os processos de Manutenções são realizados por colaboradores altamente qualificados e certificados, com maquinário de última tecnologia, que garante a máxima eficiência e qualidade dos extintores recarregados.

Serviço Garantido por 12 meses, desde que não seja rompido lacre de segurança.","Manutenção de Extintor Gás Carbônico 1 KG","Manutenção; extintor; gás carbônico; 01 KG; ampola de aquário.",,"2014-10-20 00:00:00",,,,,,"100.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Recarga de Gás Carbônico 1 KG - (AMPOLA AQUÁRIO) - 10014",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,327",10015,0,"Recarga de Extintor Gás Carbônico 2 KG - 10015",,,"/e/n/10015.jpg","/e/n/10015.jpg","/e/n/10015.jpg","produto-119","produto-119.html",,"Não","35.0000","25.0000","1.0000",,,"Não","Catálogo, Busca","<strong>""ATENÇÃO - PARA QUANTIDADES ACIMA DE 10 PÇS, SERVIÇO COM PREÇOS ESPECIAIS - FAVOR CONTATAR LOJA FÍSICA ANTES DE FINALIZAR A COMPRA"" </strong>

Não esta incluso - troca de peças, personalização dos equipamentos e manutenções a mais que se fizerem necessárias durante o processo, caso seja necessário, serão informadas posteriormente por nossos atendentes e negociadas. 

Na Aerotex Extintores, os processos de Manutenções são realizados por colaboradores altamente qualificados e certificados, com maquinário de última tecnologia, que garante a máxima eficiência e qualidade dos extintores recarregados.

Serviço Garantido por 12 meses, desde que não seja rompido lacre de segurança.

Acompanhe Nosso Processo de Manutenções Certificado INMETRO
<iframe width=""425"" height=""349"" src=""http://www.youtube.com/embed/7yZC00Ujqdo?rel=0"" frameborder=""0"" allowfullscreen></iframe>","Manutenção de Extintor Gás Carbônico 2 KG","manutenção; extintor; Gás carbônico; 02 KG;",,"2014-10-20 00:00:00",,,,,,"100.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Recarga de Extintor Gás Carbônico 2 KG - 10015",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,190,327",10016,0,"Recarga de Extintor Gás Carbônico 4 KG - 10016",,,"/e/n/10016.jpg","/e/n/10016.jpg","/e/n/10016.jpg","produto-120","produto-120.html",,"Não","50.0000","40.0000","17.0200",,,"Não","Catálogo, Busca","<strong>""ATENÇÃO - PARA QUANTIDADES ACIMA DE 10 PÇS, SERVIÇO COM PREÇOS ESPECIAIS - FAVOR CONTATAR LOJA FÍSICA ANTES DE FINALIZAR A COMPRA"" </strong>

Não esta incluso - troca de peças, personalização dos equipamentos e manutenções a mais que se fizerem necessárias durante o processo, caso seja necessário, serão informadas posteriormente por nossos atendentes e negociadas. 

Na Aerotex Extintores, os processos de Manutenções são realizados por colaboradores altamente qualificados e certificados, com maquinário de última tecnologia, que garante a máxima eficiência e qualidade dos extintores recarregados.

Serviço Garantido por 12 meses, desde que não seja rompido lacre de segurança.

Acompanhe Nosso Processo de Manutenções Certificado INMETRO
<iframe width=""425"" height=""349"" src=""http://www.youtube.com/embed/7yZC00Ujqdo?rel=0"" frameborder=""0"" allowfullscreen></iframe>","Manutenção de Extintor Gás Carbônico 4 KG","Manutenção; extintor; Gás Carbônico; 4 KG;",,"2014-10-20 00:00:00",,,,,,"100.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Recarga de Extintor Gás Carbônico 4 KG - 10016",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,190,327",10017,0,"Recarga de Extintor Gás Carbônico 6 KG - 10017",,,"/e/n/10017.jpg","/e/n/10017.jpg","/e/n/10017.jpg","produto-121","produto-121.html",,"Não","60.0000","50.0000","21.0000",,,"Não","Catálogo, Busca","<strong>""ATENÇÃO - PARA QUANTIDADES ACIMA DE 10 PÇS, SERVIÇO COM PREÇOS ESPECIAIS - FAVOR CONTATAR LOJA FÍSICA ANTES DE FINALIZAR A COMPRA"" </strong>

Não esta incluso - troca de peças, personalização dos equipamentos e manutenções a mais que se fizerem necessárias durante o processo, caso seja necessário, serão informadas posteriormente por nossos atendentes e negociadas. 

Na Aerotex Extintores, os processos de Manutenções são realizados por colaboradores altamente qualificados e certificados, com maquinário de última tecnologia, que garante a máxima eficiência e qualidade dos extintores recarregados.

Serviço Garantido por 12 meses, desde que não seja rompido lacre de segurança.

Acompanhe Nosso Processo de Manutenções Certificado INMETRO
<iframe width=""425"" height=""349"" src=""http://www.youtube.com/embed/7yZC00Ujqdo?rel=0"" frameborder=""0"" allowfullscreen></iframe>","Manutenção de Extintor Gás Carbônico 6 KG","Manutenção; extintor; gás carbônico; 06 KG;",,"2014-10-20 00:00:00",,,,,,"99.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Recarga de Extintor Gás Carbônico 6 KG - 10017",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,316","ES016",0,"Fita Antiderrapante Preta ''O Metro'' - 05 cm x 1 Mts - ES016",,,"/e/n/ES016.jpg","/e/n/ES016.jpg","/e/n/ES016.jpg","produto-245","produto-245.html",,"Não","7.9900","4.5000","1.0000",,,"Não","Catálogo, Busca","Vendido por Metro - Padrão 01 Metro Por degrau.

Podendo ser aplicado em áreas internas e externas, as fitas anti-derrapantes são auto-adesivas, com composição de grãos óxidos de alumínio a prova d´agua com alta resistência a componentes químicos.

Em áreas escorregadias, é essencial a aplicação de fitas anti-derrapantes para que se evitem acidentes. 

Sendo: 05 cm de largura x 01 metro de comprimento

","Podendo ser aplicado em áreas internas e externas, as fitas anti-derrapantes são auto-adesivos, com composição de grãos óxidos de alumínio a prova d´agua com alta resistência a componentes químicos.

Em áreas escorregadias, é essencial a aplicação de fitas anti-derrapantes para que se evitem acidentes. 

Sendo: 05 cm de largura x 01 metro de comprimento
",,,"2014-10-20 00:00:00",,,,,,"89.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Fita Antiderrapante Preta ''O Metro'' - 05 cm x 1 Mts - ES016",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,316","ES082",0,"Fita Antiderrapante Transparente ''O Metro'' - 5 cm x 1 Mts - ES082",,,"/e/n/ES082.jpg","/e/n/ES082.jpg","/e/n/ES082.jpg","produto-246","produto-246.html",,"Não","8.5000","5.5000","1.0000",,,"Não","Catálogo, Busca","Vendido por Metro - Padrão 01 Metro Por degrau.

Podendo ser aplicado em áreas internas e externas, as fitas anti-derrapantes são auto-adesivas, com composição de grãos óxidos de alumínio a prova d´agua com alta resistência a componentes químicos.

Em áreas escorregadias, é essencial a aplicação de fitas anti-derrapantes para que se evitem acidentes. 

Sendo: 05 cm de largura x 01 metro de comprimento","Fita Anti Derrapante Transparente Metro THR – 5 cm","Fita; antiderrapante; anti; derrapante; transparente; metro; 05 cm;  1 metro; áreas escorregadia; aplicar; fita de chão;",,"2014-10-20 00:00:00",,,,,,"98.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Fita Antiderrapante Transparente ''O Metro'' - 5 cm x 1 Mts - ES082",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,316","ES076",0,"Fita de Demarcação Auto-Adesiva - ''Rolo Fechado'' 5 cm x 30 metros - Vermelha - ES076",,,"/e/n/ES076.jpg","/e/n/ES076.jpg","/e/n/ES076.jpg","produto-247","produto-247.html",,"Não","28.9000","25.0000","1.0000",,,"Não","Catálogo, Busca","Vendido por Rolo Fechado de 30 mts

Confeccionadas em Filme de PVC na cor vermelha Auto-Adesiva, a fita demarcação de solo tem por objetivo demarcar regiões, áreas para isolamento e segurança.

Rolo com as seguintes medidas: 05 cm de largura x 30 metros de comprimento.","Confeccionadas em Filme de PVC na cor vermelha, a fita demarcação de solo tem por objetivo demarcar regiões, áreas para isolamento e segurança.

Rolo com as seguintes medidas: 05 cm de largura x 30 metros de comprimento.","Fita; demarcação; rolo; 5 cm x 30 metros; vermelha; filme de PVC; áreas de isolamento; áreas de segurança;",,"2014-10-20 00:00:00",,,,,,"85.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Fita de Demarcação Auto-Adesiva - ''Rolo Fechado'' 5 cm x 30 metros - Vermelha - ES076",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,316","ES073",0,"Fita de Demarcação Auto-Adesiva -''Rolo Fechado'' 5 cm x 30 metros - Amarela - ES073",,,"/e/n/ES073.jpg","/e/n/ES073.jpg","/e/n/ES073.jpg","produto-248","produto-248.html",,"Não","28.9000","25.0000","1.0000",,,"Não","Catálogo, Busca","Vendido por Rolo Fechado de 30 mts - 

Confeccionadas em Filme de PVC na cor amarela Auto-Adesiva, a fita demarcação de solo tem por objetivo demarcar regiões, áreas para isolamento e segurança.

Rolo com as seguintes medidas: 05 cm de largura x 30 metros de comprimento.","Confeccionadas em Filme de PVC na cor amarela, a fita demarcação de solo tem por objetivo demarcar regiões, áreas para isolamento e segurança.

Rolo com as seguintes medidas: 05 cm de largura x 30 metros de comprimento.","fita; demarcação; amarela; rolo;  05 cm; 30 metros; isolamento de áreas; segurança; filme de PVC",,"2014-10-20 00:00:00",,,,,,"93.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Fita de Demarcação Auto-Adesiva -''Rolo Fechado'' 5 cm x 30 metros - Amarela - ES073",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,316","ES015",0,"Fita Zebrada (Preta e Amarela / Laranja e Branca / Vermelha e Branca) - Rolo 6,5 cm x 160 metros - ES015",,,"/e/n/ES015.jpg","/e/n/ES015.jpg","/e/n/ES015.jpg","produto-249","produto-249.html",,"Não","14.9000","12.0000","1.0000",,,"Não","Catálogo, Busca","Vendido por Rolo Fechado de 160 mts - 

Atenção: Esta Fita Não é Auto-Adesiva

Fita Zebrada em preto e amarelo, laranja e branca ou vermelha e branca para a demarcação de área de risco ou de atenção para a segurança em áreas internas ou externas.Fabricada em Filme de Polietileno.

Rolo com as seguintes medidas: 6,5 cm de largura x 160 metros de comprimento.

<b><font color=""red""> Selecione a opção de acordo com as cores desejadas.</font></b>","Fita Zebrada em preto e amarelo ou laranja e branco para a demarcação de área de risco ou de atenção para a segurança em áreas internas ou externas.Fabricada em Filme de Polietileno.

Rolo com as seguintes medidas: 6,5 cm de largura x 160 metros de comprimento.","Fita de segurança, zebrada, preta, amarela, 6,5 cm, 160 metros, fita de demarcacao, de, area, laranja, branco",,"2014-10-20 00:00:00",,,,,,"390.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Fita Zebrada (Preta e Amarela / Laranja e Branca / Vermelha e Branca) - Rolo 6,5 cm x 160 metros - ES015",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple",2,"CD177",0,"Fundo Anti Chama Autoextinguivel - 3,6 litros - 30 Minutos de Exposição - CD177",,,"/e/n/CD177.jpg","/e/n/CD177.jpg","/e/n/CD177.jpg","produto-250","produto-250.html",,"Não","339.0000","284.0000","5.0000",,,"Não","Catálogo, Busca","<strong>''ATENÇÃO''</strong> Produto com laudo técnico de funcionabilidade IPT NBR 9442 - CLASSE A - 30 minutos de exposição, NÃO INDICADO PARA ESTRUTURAS METÁLICAS.

Revestimento Base Solvente para Superficies ,em contato com a chama expande, formando colchão calcinado, de ar e espuma, transformando em barreira a chama e ao calor. 

Com baixa emissão de fumaça, resistência a migração, e não emiti gases tóxicos e corrosivos durante a queima e sendo um produto alto extiguivel atendendo NBR 9442/1986 .

Rendimento por Litro de 03 M², com 300 Micras de Camada para Proteção Passiva de 30 minutos 

Rendimento por Litro de 06 m² , com 200 Micras de Camada para Proteção Passiva de 10 minutos.  

Cores disponíveis : Preto e Cinza

Produto aplicado IN-NATURA, ou seja sem aplicação de qualquer tipo de solvente ou diluente.

<strong>''Atenção''</strong> o tempo de resistência pode variar de acordo com a camada aplicada se não for respeitado <strong>300 MICRAS DE CAMADA. </strong>

<iframe width=""425"" height=""349"" src=""http://www.youtube.com/embed/C7MnxRmUJh4?rel=0"" frameborder=""0"" allowfullscreen></iframe>
","Tinta de Revestimento Anti Incêndio Fire DAM Spray 200 – 2 Horas de Resistência – 18 litros",,,"2014-10-20 00:00:00",,,,,,"100.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Fundo Anti Chama Autoextinguivel - 3,6 litros - 30 Minutos de Exposição - CD177",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple",2,833,0,"Seguro Empresarial",,,"/e/n/833.jpg","/e/n/833.jpg","/e/n/833.jpg","produto-398","produto-398.html",,"Não","0.0000",,"1000.0000",,,"Não","Catálogo, Busca","Seguro Empresarial","Seguro Empresarial",,,,,,,,,"100.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Seguro Empresarial",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,197",834,0,"Curso de Primeiros Socorros In-Loco - 834",,,"/e/n/834.jpg","/e/n/834.jpg","/e/n/834.jpg","produto-399","produto-399.html",,"Não","0.0000",,"1000.0000",,,"Não","Catálogo, Busca","Curso de primeiros socorros direcionado a Indústrias, Escolas, Clubes, Eventos, Comércios, Universitários em geral, Estudantes de nível técnico em geral, Cidadão comum e Particulares. 

Socorrista: Atividade regulamentada pelo Ministério da Saúde, segundo a portaria n° 824 de 24 de junho de 1999. O socorrista possui um treinamento mais amplo e detalhado que uma pessoa prestadora de socorro.

Visa capacitar o Brigadista aos procedimentos de Suporte Básico da vida -SBV. É exigido no Currículo Básico de Formação da Brigada - IT 17, anexo B do Dec. Est. 56.891/2011.

SERÁ FORNECIDO
-Certificado aos alunos Participantes
-Aula prática com manequins simuladores
-Apresentação de recursos áudio visuais
-Apostila didática, amplamente ilustrada

Carga horária:
 04 a 08 horas,
podendo ser realizado nos finais de semana.

Acompanhe Nosso Processo de Manutenções Certificado INMETRO
<iframe width=""425"" height=""349"" src=""http://www.youtube.com/embed/7yZC00Ujqdo?rel=0"" frameborder=""0"" allowfullscreen></iframe>","Curso de Primeiros Socorros In-Loco",,,,,,,,,"100.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Curso de Primeiros Socorros In-Loco - 834",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,179,229","EN005",0,"Extintor Pó - BC - PORTÁTIL - 20BC - EN005 - 4KG",,,"/e/n/EN005.jpg","/e/n/EN005.jpg","/e/n/EN005.jpg","r956-1","r956-1.html",,"Não","105.0000","85.0000","8.0000",,,"Não","Catálogo, Busca","Extintor portátil com 04 kg de pó BC (a base de Bicarbonato de Sódio) com teor de 95% de agente inibidor. 

- Capacidade Extintora: 20BC

- Validade da carga 01 ano.

Fabricado em aço carbono, com pintura vermelha aplicada por processo eletrostático e rotulação por processo de serigrafia.

Acompanhe Nosso Processo de Manutenções Certificado INMETRO
<iframe width=""425"" height=""349"" src=""http://www.youtube.com/embed/7yZC00Ujqdo?rel=0"" frameborder=""0"" allowfullscreen></iframe>","Extintor portátil com 04 kg de pó BC (a base de Bicarbonato de Sódio) com teor de 95% de agente inibidor. Fabricado em aço carbono, com pintura vermelha aplicada por processo eletrostático e rotulação por processo de serigrafia.",,,"2014-10-20 00:00:00",,,,,,"382.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,0,1,0,1,"0.0000",1,0,0,0,1,"Extintor Pó - BC - PORTÁTIL - 20BC - EN005 - 4KG",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
